run_id	model_class	language_or_system	seed	config_hash	total_bits	bits_per_symbol	key_bits	latent_bits	reconstruction_bits	exception_bits	convergence_status	decoder_hash	notes
abbr_lang_latin_s0101	ABBR_LANG	latin	101	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1244312.476174	6.405990858	93.966916	1094183.007629	150032.501630	0.000000	CONVERGED	bd4663447d2bf0a275d32f141115406cad4a90ccbda130942a77e262aa980680	EXPLORATORY; wall_seconds=27.132;
abbr_lang_latin_s0202	ABBR_LANG	latin	202	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1131976.954419	5.827723200	93.966916	981504.764061	150375.223442	0.000000	CONVERGED	00afc494093c3dca2e5bcfb3c9d94fea692a417b729611aff96636351c6a519a	EXPLORATORY; wall_seconds=27.136;
abbr_lang_latin_s0303	ABBR_LANG	latin	303	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1131983.425342	5.827756514	93.966916	981507.650022	150378.808405	0.000000	CONVERGED	cd00f946be86045cfdb194d53d060dd579cbc645a81e8f914f0eb5a1c3af909a	EXPLORATORY; wall_seconds=27.099;
abbr_lang_medieval_czech_s0101	ABBR_LANG	medieval_czech	101	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1111926.751398	5.724911965	93.966916	961468.371565	150361.412917	0.000000	CONVERGED	632384f0339c1ad9b75e7972027f7a7965d208d9d2686bdf0d0df642057e07c9	EXPLORATORY; wall_seconds=28.740;
abbr_lang_medieval_czech_s0202	ABBR_LANG	medieval_czech	202	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1139967.033791	5.869311540	93.966916	989626.598320	150243.468555	0.000000	CONVERGED	12b166b04a988778377953656bb49c310d765ab8214310d9e30ac538b93bb4e0	EXPLORATORY; wall_seconds=28.831;
abbr_lang_medieval_czech_s0303	ABBR_LANG	medieval_czech	303	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1115165.827097	5.741588804	93.966916	965057.698402	150011.161780	0.000000	CONVERGED	21153121c5f23820495c57287affb0c434a040fd1d8f9916a6afe09d4d803d84	EXPLORATORY; wall_seconds=28.729;
abbr_lang_middle_french_s0101	ABBR_LANG	middle_french	101	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1139108.627642	5.862416833	93.966916	989057.214734	149954.445992	0.000000	CONVERGED	423e161f62154ecd974dfe8e2a70bf0d79524ec4b27795f12e91ad9ae234f2d1	EXPLORATORY; wall_seconds=26.881;
abbr_lang_middle_french_s0202	ABBR_LANG	middle_french	202	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1139707.848919	5.866466858	93.966916	989443.981873	150166.900130	0.000000	CONVERGED	9ba8f537d08f2d9a079a3ba156d13531f05de28889b17b40ef08273c113a6bea	EXPLORATORY; wall_seconds=26.713;
abbr_lang_middle_french_s0303	ABBR_LANG	middle_french	303	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1139110.201600	5.865201975	93.966916	988437.818754	150575.415930	0.000000	CONVERGED	e2b95e8a01415962bd585ac668c72a3e109ec2eb383361c18df8d80b8da006fa	EXPLORATORY; wall_seconds=26.825;
abbr_lang_middle_high_german_s0101	ABBR_LANG	middle_high_german	101	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1084349.556860	5.582840651	93.966916	933809.968002	150442.621942	0.000000	CONVERGED	53ee166e45f2fff98d367df193046c4fc4788584dbacb8276239aa4a8adee8cf	EXPLORATORY; wall_seconds=32.625;
abbr_lang_middle_high_german_s0202	ABBR_LANG	middle_high_german	202	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1052666.910117	5.419943827	93.966916	902117.831034	150452.112167	0.000000	CONVERGED	3829deb26db278d81822afe76d662c57a6ed6f66ca1f496bb010fecc7062bee5	EXPLORATORY; wall_seconds=32.467;
abbr_lang_middle_high_german_s0303	ABBR_LANG	middle_high_german	303	63e74517d3d5af63b54c8957fd98ad49396a016a04de172f7bf993b7d1639af3	1052667.508259	5.419974813	93.966916	902118.429176	150452.112167	0.000000	CONVERGED	5396e8c478f1099f18e6e03ea6429ef31ff6c8df102a94668e2e72247e1b1f23	EXPLORATORY; wall_seconds=23.742;
abbr_lang_multigraph_middle_high_german_nonull_s0101	ABBR_LANG	middle_high_german_MULTIGRAPH	101	a78203b9d149c77ae662040b41fe47e0aefb81fa882bb19ca24e3a55a6de74ed	988087.214448	5.117051091	571.557179	645205.535398	342307.121871	0.000000	CONVERGED	3ea45cca1a3b7589f62692802a45dcd96bf88d5ed1cd8191a7bc1f1a9bd567c2	EXPLORATORY; wall_seconds=14.292;
abbr_lang_multigraph_middle_high_german_nonull_s0202	ABBR_LANG	middle_high_german_MULTIGRAPH	202	a78203b9d149c77ae662040b41fe47e0aefb81fa882bb19ca24e3a55a6de74ed	991072.420697	5.132510711	571.557179	676159.765843	314338.097674	0.000000	CONVERGED	ca83eb6b364dcfc179d3134f5083a4717bb5808e0f617f8bc4ff5b18b7a75927	EXPLORATORY; wall_seconds=12.864;
abbr_lang_multigraph_middle_high_german_nonull_s0303	ABBR_LANG	middle_high_german_MULTIGRAPH	303	a78203b9d149c77ae662040b41fe47e0aefb81fa882bb19ca24e3a55a6de74ed	990791.057397	5.131053602	571.557179	672589.245229	317627.254989	0.000000	CONVERGED	6e3fc4868b48ef7c3f0c5cba67372b6b3ce39f0eba81ae00fc12a5cd435eafd0	EXPLORATORY; wall_seconds=12.924;
abbr_lang_multigraph_middle_high_german_nullq_s0101	ABBR_LANG	middle_high_german_MULTIGRAPH	101	11727eae98e49aabe8c75102a425f1d8887fa6758c6360a0a845e231cb3765bb	1016514.197782	5.264267170	566.856739	667734.645717	348209.695326	0.000000	CONVERGED	5c19d60afcf416b8a3ca280a549a00ce127ed8abd2a943572bf0a067a22ca803	EXPLORATORY; wall_seconds=12.895;
abbr_lang_multigraph_middle_high_german_nullq_s0202	ABBR_LANG	middle_high_german_MULTIGRAPH	202	11727eae98e49aabe8c75102a425f1d8887fa6758c6360a0a845e231cb3765bb	1013459.066902	5.248445428	566.856739	679644.244023	333244.966140	0.000000	CONVERGED	ea82aa65f3dbf48d8fb7b62fad4bb9ec3f9326e01c4cd8a34b53324d3635744c	EXPLORATORY; wall_seconds=12.856;
abbr_lang_multigraph_middle_high_german_nullq_s0303	ABBR_LANG	middle_high_german_MULTIGRAPH	303	11727eae98e49aabe8c75102a425f1d8887fa6758c6360a0a845e231cb3765bb	1035860.636915	5.364457433	566.856739	703784.810667	331505.969510	0.000000	CONVERGED	2c7858c3d6a779c6979b8f8bec8dcb3fe4cfd19e7c25f3cfaddba3ec716793cb	EXPLORATORY; wall_seconds=12.971;
abbr_lang_old_hungarian_s0101	ABBR_LANG	old_hungarian	101	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1058830.521322	5.451229793	93.966916	908752.598639	149980.955767	0.000000	CONVERGED	b6b34b82413d493887a0d993729294f976694a88520113cda0bd2dc45e841abd	EXPLORATORY; wall_seconds=26.952;
abbr_lang_old_hungarian_s0202	ABBR_LANG	old_hungarian	202	63e74517d3d5af63b54c8957fd98ad49396a016a04de172f7bf993b7d1639af3	1058823.784015	5.451195107	93.966916	908745.861332	149980.955767	0.000000	CONVERGED	8129523398094a5ea4511308437a4c1ac603501804b895f36853a2e4e2aa28f0	EXPLORATORY; wall_seconds=18.204;
abbr_lang_old_hungarian_s0303	ABBR_LANG	old_hungarian	303	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1064615.101774	5.480756884	93.966916	914414.195628	150103.939230	0.000000	CONVERGED	3eeb89062e4eb5bd03dcaca80de121ea13c24935113f49c8301364bf91bc49db	EXPLORATORY; wall_seconds=26.928;
abbr_lang_old_italian_tuscan_s0101	ABBR_LANG	old_italian_tuscan	101	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1073070.575874	5.522779715	93.966916	922590.496791	150383.112167	0.000000	CONVERGED	290f644048c491e00febda52824c62392fae8791201040826d1727fd10ba5348	EXPLORATORY; wall_seconds=26.828;
abbr_lang_old_italian_tuscan_s0202	ABBR_LANG	old_italian_tuscan	202	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1073070.575874	5.522779715	93.966916	922590.496791	150383.112167	0.000000	CONVERGED	153b55141a1b17cd5ce36d8032d8aa45ae27ad148698ed8c5e301aebec630a55	EXPLORATORY; wall_seconds=26.829;
abbr_lang_old_italian_tuscan_s0303	ABBR_LANG	old_italian_tuscan	303	117d39bbc568c2b5fc94980b0a733d57afc0f4f99b695d30b10e1185c393588d	1087127.678441	5.595300286	93.966916	936695.749733	150334.961792	0.000000	CONVERGED	59cee672b3e6afadf604ca37f15b2d6b01b53c48a4ca7fb290c3677e5a8a36c9	EXPLORATORY; wall_seconds=26.728;
block_block_language_n2_latin_s16101	HOMOPHONIC_CIPHER	latin	16101	9d4a993a2a6df9ebc151f41b1fb179f59604584b8a81720a98e16ec62ae3b9ad	900481.391409	4.633917537	4703.102981	745983.675524	149794.612905	0.000000	CONVERGED	74a5898233767386e537d6cde7dac764261415b1b78f032c58bebf0116ab2b86	EXPLORATORY; FIXED_BLOCK_CIPHER; CPU_EXACT
block_block_language_n2_medieval_czech_s16101	HOMOPHONIC_CIPHER	medieval_czech	16101	705ab0b35a4918420f25ddf6a8afc9e29c52adbafe3d6641f09d309e9ad2e153	927229.044946	4.771562159	4703.102981	772731.329061	149794.612905	0.000000	CONVERGED	63e9ae1648d194a747e9d55d65977587a1fad1a3541377631d8bdc7dbb931434	EXPLORATORY; FIXED_BLOCK_CIPHER; CPU_EXACT
block_block_language_n2_middle_french_s16101	HOMOPHONIC_CIPHER	middle_french	16101	ac23752d64fa22174964d6a7708b0321969de4ec86703df3080e6256132016b3	892581.181188	4.593262701	4703.102981	738083.465302	149794.612905	0.000000	CONVERGED	85ba3944e252e20410ef6ccb677a913a6c6ebe965a337facfbe288990616230b	EXPLORATORY; FIXED_BLOCK_CIPHER; CPU_EXACT
